5.529260000000000000e+05,-2.538720667362213135e-01,8.382568508386611938e-02,9.819580078125000000e+00,3.000000000000000000e+00
5.529460000000000000e+05,-2.418969869613647461e-01,5.987549200654029846e-02,9.817185401916503906e+00,3.000000000000000000e+00
5.529660000000000000e+05,-2.371069490909576416e-01,7.903564721345901489e-02,9.714200019836425781e+00,3.000000000000000000e+00
5.529860000000000000e+05,-2.634521722793579102e-01,4.790039360523223877e-02,9.922566413879394531e+00,3.000000000000000000e+00
5.530060000000000000e+05,-2.323169112205505371e-01,6.227051094174385071e-02,9.817185401916503906e+00,3.000000000000000000e+00
5.530260000000000000e+05,-2.395019680261611938e-01,8.382568508386611938e-02,9.798025131225585938e+00,3.000000000000000000e+00
5.530460000000000000e+05,-2.490820437669754028e-01,7.664062827825546265e-02,9.817185401916503906e+00,3.000000000000000000e+00
5.530660000000000000e+05,-2.442920058965682983e-01,6.466553360223770142e-02,9.838740348815917969e+00,3.000000000000000000e+00
5.530860000000000000e+05,-2.490820437669754028e-01,9.819580614566802979e-02,9.817185401916503906e+00,3.000000000000000000e+00
5.531060000000000000e+05,-2.418969869613647461e-01,7.903564721345901489e-02,9.812395095825195312e+00,3.000000000000000000e+00
5.531260000000000000e+05,-2.442920058965682983e-01,6.466553360223770142e-02,9.795630455017089844e+00,3.000000000000000000e+00
5.531460000000000000e+05,-2.418969869613647461e-01,6.706055253744125366e-02,9.793234825134277344e+00,3.000000000000000000e+00
5.531660000000000000e+05,-2.586621344089508057e-01,6.227051094174385071e-02,9.817185401916503906e+00,3.000000000000000000e+00
5.531860000000000000e+05,-2.442920058965682983e-01,3.353027626872062683e-02,9.896221160888671875e+00,3.000000000000000000e+00
5.532060000000000000e+05,-2.179467827081680298e-01,6.706055253744125366e-02,9.716594696044921875e+00,3.000000000000000000e+00
5.532260000000000000e+05,-2.658471763134002686e-01,8.382568508386611938e-02,9.740545272827148438e+00,3.000000000000000000e+00
5.532460000000000000e+05,-2.562671005725860596e-01,5.029541254043579102e-02,9.932146072387695312e+00,3.000000000000000000e+00
5.532660000000000000e+05,-2.155517637729644775e-01,5.748046934604644775e-02,9.776470184326171875e+00,3.000000000000000000e+00
5.532860000000000000e+05,-2.514770627021789551e-01,8.861572295427322388e-02,9.714200019836425781e+00,3.000000000000000000e+00
5.533060000000000000e+05,-2.802172899246215820e-01,5.508545041084289551e-02,9.901011466979980469e+00,3.000000000000000000e+00
5.533260000000000000e+05,-2.131567448377609253e-01,5.029541254043579102e-02,9.829160690307617188e+00,3.000000000000000000e+00
5.533460000000000000e+05,-2.490820437669754028e-01,1.077758818864822388e-01,9.704619407653808594e+00,3.000000000000000000e+00
5.533650000000000000e+05,-2.586621344089508057e-01,5.748046934604644775e-02,9.862690925598144531e+00,3.000000000000000000e+00
5.533850000000000000e+05,-2.538720667362213135e-01,7.424560934305191040e-02,9.821975708007812500e+00,3.000000000000000000e+00
5.534050000000000000e+05,-2.538720667362213135e-01,8.143066614866256714e-02,9.790840148925781250e+00,3.000000000000000000e+00
5.534250000000000000e+05,-2.466870248317718506e-01,7.903564721345901489e-02,9.788445472717285156e+00,3.000000000000000000e+00
5.534450000000000000e+05,-2.466870248317718506e-01,7.424560934305191040e-02,9.814790725708007812e+00,3.000000000000000000e+00
5.534650000000000000e+05,-2.323169112205505371e-01,7.903564721345901489e-02,9.790840148925781250e+00,3.000000000000000000e+00
5.534850000000000000e+05,-2.610571384429931641e-01,8.143066614866256714e-02,9.798025131225585938e+00,3.000000000000000000e+00
5.535050000000000000e+05,-2.658471763134002686e-01,7.903564721345901489e-02,9.802815437316894531e+00,3.000000000000000000e+00
5.535250000000000000e+05,-2.490820437669754028e-01,7.185059040784835815e-02,9.831555366516113281e+00,3.000000000000000000e+00
5.535450000000000000e+05,-2.418969869613647461e-01,9.340576827526092529e-02,9.817185401916503906e+00,3.000000000000000000e+00
